gender,age,marital_status,education,applicant_income,coapplicant_income,dependents,employment_type,area_type,loan_amount,loan_term_months,loan_purpose,electricity_bill_avg,electricity_payment_regularity,mobile_recharge_avg,mobile_recharge_frequency,utility_payment_consistency,govt_socioeconomic_category,credit_category,prior_repayment_record,loan_repaid
Female,35,Married,Secondary,38662.59071929794,0.0,2,Farmer,Urban,945409.176503948,12,Business,311.7642534754656,0.5,754.627709851485,,0.5,BPL,None,0.95,0
Male,34,Single,Graduate,37262.133264220676,0.0,3,Self-employed,Urban,788479.4998720166,120,Agriculture,1866.2750343074435,1.0,738.9504252402281,3.2316356215785946,0.8,APL,None,0.95,0
Female,18,Single,Graduate,14854.30627005509,6810.73538291688,3,Self-employed,Urban,183547.4083992309,120,Business,,1.0,315.61397560721974,1.3651682229926285,1.0,APL,Weak,0.95,0
Female,20,Single,Graduate,5957.343485136187,2540.174759391534,1,Farmer,Rural,61024.173719811355,84,Medical,287.6338675902637,,150.53870574556066,6.544885925586452,1.0,BPL,Strong,,0
Female,62,Single,Secondary,17447.74085863105,12645.246156415902,2,Daily wage,Semi-urban,456587.37675978534,24,Home repair,,0.2,374.62911392556015,,0.8,,None,0.95,0
Male,21,Married,Secondary,32575.27926065726,11387.255928816927,2,Salaried,Semi-urban,197182.5164851434,12,Education,,1.0,,2.285752345729881,0.8,,None,0.35,1
Male,49,Single,No formal education,3811.678042205065,2516.2026377199136,0,Daily wage,Rural,69717.8192894793,36,Agriculture,275.65556155107004,1.0,150.76088340580395,6.7664887483515495,1.0,BPL,None,,0
Female,18,Widowed,Secondary,9308.18596896873,0.0,1,Daily wage,Rural,225709.28074637233,60,Agriculture,374.9973734271853,0.5,220.6581708407201,4.758460605923638,1.0,BPL,Moderate,,0
Male,30,Married,No formal education,13511.877706246538,0.0,3,Self-employed,Rural,395327.9388303465,60,Agriculture,447.42210865223353,0.8,233.72684574743522,3.1108491926287507,1.0,APL,Weak,0.95,0
Female,39,Married,Primary,47274.71408821929,0.0,2,Farmer,Urban,700736.2449671755,60,Business,,1.0,893.9889393883315,1.698131215031518,,APL,None,0.35,0
Male,42,Married,Primary,7681.108194486901,3893.0116954162713,2,Farmer,Rural,42061.91487793509,84,Agriculture,276.658027327837,0.5,,5.75842740478352,1.0,BPL,Moderate,,0
Female,52,Married,Graduate,61424.84844844028,43091.70426888028,1,Salaried,Urban,1125046.51374669,12,Medical,231.73472419241898,1.0,1260.6733814423897,6.991290264234761,1.0,BPL,Moderate,,0
Female,27,Single,Graduate,32679.609994153303,0.0,3,Farmer,Urban,195660.41305319988,120,Marriage,1779.8335012199716,,645.022839392918,2.6454658434545655,1.0,,None,0.95,1
Male,23,Single,No formal education,3360.574969373806,1528.0211263717288,0,Farmer,Rural,80354.82670189708,120,Medical,256.3774824321062,1.0,50.0,1.434376758086791,1.0,,Moderate,0.62,0
Female,22,Single,Primary,10295.18596413948,0.0,5,Self-employed,Urban,256440.24806996275,24,Medical,212.23767421643527,1.0,83.98578321935406,5.428791157374776,1.0,BPL,None,0.62,0
Male,42,Married,Graduate,3553.73061875696,1670.4255210624542,2,Daily wage,Rural,65504.09051721897,12,Agriculture,448.4527373184855,0.5,50.0,3.758676099149269,0.5,BPL,None,0.95,0
Male,50,Married,Secondary,18420.305054470417,0.0,4,Self-employed,Rural,329883.5356030613,60,Agriculture,575.1511779310094,,336.56516988794584,,1.0,BPL,None,,0
Male,29,Single,Graduate,70678.04348077293,43019.05398814107,0,Farmer,Urban,1238756.1818253184,120,Business,210.44519307821807,,1405.7866233786947,4.334116567642779,1.0,BPL,Good,0.95,0
Male,71,Single,Secondary,7615.986583489318,0.0,6,Daily wage,Semi-urban,127282.07452202866,24,Business,412.4440402145897,0.5,176.6373297711715,3.9831395549472246,1.0,BPL,None,0.95,0
Female,38,Widowed,No formal education,7150.486745324577,4355.2418754244445,5,Self-employed,Rural,203462.52527260667,120,Home repair,357.4329916902377,0.5,108.88370923961753,7.544101124638635,1.0,BPL,Weak,0.95,0
Male,31,Married,Primary,38307.338144607886,0.0,1,Self-employed,Urban,232221.7645542146,24,Agriculture,239.77493924323142,1.0,712.872169869431,7.995151035081916,0.8,BPL,Good,,0
Female,47,Married,Graduate,11028.160560212844,0.0,3,Self-employed,Semi-urban,325553.87703606806,120,Business,464.48475378338696,0.5,242.41636894414955,3.3782136124571935,0.5,APL,Good,0.95,0
Male,40,Married,Secondary,7397.999947797539,0.0,3,Self-employed,Rural,105311.48266396104,84,Medical,323.7824652054464,,,4.548256230775751,1.0,BPL,Weak,0.35,0
Male,61,Married,Secondary,51813.356623597676,0.0,3,Farmer,Urban,1109150.7203084896,36,Home repair,2277.948306941415,0.8,953.3750864955335,3.45979650994982,1.0,,Moderate,0.62,0
Female,35,Single,Secondary,3000.0,1018.3370976572999,1,Farmer,Rural,42966.51495946933,24,Education,50.0,0.5,50.0,3.6675545102935243,0.5,,None,0.82,0
Male,35,Married,Graduate,31518.4362388612,0.0,2,Farmer,Urban,720560.6386582728,48,Agriculture,,1.0,634.4271956322633,1.5254121918893704,0.8,APL,None,,0
Female,38,Married,Secondary,6903.7662937533705,0.0,2,Self-employed,Rural,174209.03201010256,60,Home repair,206.07375652786882,0.2,143.1102534616557,4.667013423187738,0.8,BPL,Weak,,0
Male,29,Married,No formal education,21178.495115717225,0.0,3,Self-employed,Rural,141376.52714976357,36,Agriculture,587.8347338949133,0.8,399.49350142092095,5.518147787950592,,BPL,Moderate,,0
Male,18,Married,Graduate,16354.168297491327,10012.578449286739,2,Self-employed,Urban,83307.25478476299,48,Medical,916.668311920963,1.0,342.7255468172581,3.3839099455187864,1.0,,None,0.95,1
Male,44,Married,Primary,19963.07777824249,0.0,1,Self-employed,Semi-urban,484320.8388107074,48,Agriculture,483.3201654870206,0.5,370.3205635120045,5.632016496443532,0.5,BPL,None,0.95,0
Male,33,Divorced,Primary,3000.0,1901.3386568332826,1,Salaried,Rural,67649.7360432997,120,Education,262.81747698537805,,50.0,3.08343290738928,1.0,BPL,Weak,,0
Female,29,Single,Secondary,41000.30987414265,19349.304036489873,3,Salaried,Urban,574225.8575719211,12,Home repair,515.9606749865986,,883.4809526349381,4.677391072986664,1.0,BPL,None,,0
Other,54,Married,Graduate,18192.869536262002,0.0,0,Self-employed,Semi-urban,340953.46537073527,12,Medical,470.45438147360915,,279.56048872061496,7.822704012672184,,BPL,Moderate,,0
Female,53,Widowed,Secondary,10925.370670817205,0.0,3,Farmer,Rural,235077.07378174475,60,Medical,307.86616620266255,1.0,148.08376674050885,4.3941007302691,1.0,BPL,Strong,0.95,0
Female,36,Single,Graduate,24074.598842660234,8754.659672835236,4,Farmer,Urban,697272.3015363336,60,Home repair,1468.6023325774736,0.8,448.1314302743729,1.9982541857020677,1.0,APL,None,,0
Male,46,Married,Secondary,15141.134330215371,0.0,2,Self-employed,Rural,362552.13904239394,120,Medical,575.2896595557966,1.0,334.62707024774977,2.560665125870197,0.8,APL,Moderate,,0
Female,47,Married,Primary,76334.8742203402,41688.914766978145,3,Farmer,Urban,410910.4625439492,60,Medical,3799.653493366911,,1558.1284228441903,1.5978103918278797,0.5,,Moderate,,1
Female,18,Single,Secondary,38866.532954194605,0.0,1,Self-employed,Urban,960657.706475371,36,Business,,1.0,685.3777314632132,1.5451579696519757,0.8,APL,None,,1
Female,18,Married,Primary,30585.806143631777,0.0,3,Self-employed,Semi-urban,420802.5927265523,36,Agriculture,,0.5,635.063492057386,1.0404375699584059,,,None,0.35,0
Female,45,Married,Primary,38857.55232700064,17248.998779528207,2,Farmer,Semi-urban,860828.6034965855,48,Business,2143.7669155611734,1.0,754.1790295859774,2.2357650288554725,1.0,APL,Good,0.95,0
Male,18,Single,Graduate,37231.35844887656,0.0,1,Salaried,Urban,252423.30481347753,12,Marriage,1883.9389444278243,0.2,685.0818551513121,3.2067492438722454,0.8,APL,None,0.95,1
Male,50,Married,Primary,4302.209041709219,0.0,1,Self-employed,Rural,36152.77997081489,60,Business,152.61053491939035,0.8,,2.977853274308674,0.8,APL,None,0.95,0
Female,32,Married,Secondary,18972.231717506133,0.0,4,Farmer,Semi-urban,460572.27751104336,60,Business,729.822775142912,,439.15943652858994,3.5347036123103877,1.0,,Strong,,0
Male,59,Married,Secondary,13624.287986289046,0.0,0,Salaried,Semi-urban,405096.4223021858,84,Medical,126.2127626555482,1.0,355.890714062456,,,APL,Good,0.95,0
Female,32,Divorced,No formal education,8418.778434551943,0.0,2,Salaried,Rural,188701.62681286875,120,Marriage,,0.5,151.41149973970948,6.67957626639025,1.0,BPL,Weak,0.95,0
Other,57,Married,Primary,9443.322947083034,3127.9478301439412,2,Daily wage,Semi-urban,53732.13175609111,48,Home repair,,1.0,102.43176529850156,1.2996685269032042,,APL,None,,1
Male,18,Married,Primary,20409.624851800843,0.0,4,Farmer,Urban,379709.69493204396,24,Agriculture,1283.0756417406706,,355.52049663342495,3.57232161491663,1.0,APL,Strong,0.95,0
Female,59,Single,Primary,7483.039546875108,0.0,1,Self-employed,Rural,42780.072940490754,60,Business,522.8382320299481,1.0,127.49502470955176,3.2963677476028295,0.8,BPL,Good,0.95,1
Female,31,Married,Primary,26564.121023838885,0.0,2,Farmer,Urban,698560.5267549031,12,Home repair,1197.0004291782054,,428.41710025252735,3.543014202317577,1.0,APL,None,0.82,0
Male,18,Single,Primary,25379.777948110594,0.0,1,Self-employed,Rural,355558.7181510821,60,Education,,0.2,554.4012170445577,4.1104798039657044,1.0,BPL,Good,0.82,0
Female,47,Married,Post-graduate,14400.124123999709,0.0,1,Self-employed,Semi-urban,367579.32332567184,48,Business,770.4244636674824,1.0,350.3641285481166,1.1789625623835993,0.5,APL,Good,0.95,0
Male,27,Single,No formal education,11484.484217195555,6158.226059434247,4,Self-employed,Semi-urban,234831.4576970843,36,Agriculture,571.3599814338792,1.0,146.75097186811502,3.3050383047715854,1.0,APL,Good,,0
Male,45,Widowed,Graduate,8815.15679048383,0.0,1,Self-employed,Semi-urban,186574.10619238787,60,Business,437.8324569676615,1.0,161.6886592975038,1.316323472966228,1.0,,Good,0.95,0
Male,44,Married,Graduate,14256.000198032325,0.0,1,Salaried,Rural,238661.85607773403,12,Marriage,421.901742677571,1.0,296.2805489493422,1.3761088249724294,1.0,APL,None,,0
Female,47,Divorced,Graduate,68995.66479421093,0.0,4,Salaried,Urban,710141.027470761,120,Agriculture,3433.391187157709,1.0,1363.1868128219726,1.543278395235447,0.5,APL,None,0.95,1
Female,38,Divorced,Secondary,4872.223362707953,3740.3521384083956,2,Farmer,Rural,55121.73979334425,120,Marriage,518.1965409554117,0.5,50.0,3.097274775330256,,BPL,None,0.82,0
Female,39,Widowed,Secondary,20458.565351432455,13141.221191925453,3,Self-employed,Urban,111137.05680725515,36,Business,886.6549693267758,1.0,388.0251316150954,3.333513259781169,,APL,Good,0.82,1
Female,22,Married,Graduate,119456.8848615207,0.0,3,Salaried,Urban,2000000.0,12,Medical,5999.636343858474,0.8,2426.840619691366,1.6738633639922909,1.0,APL,None,,0
Male,18,Divorced,Secondary,58760.10284984716,42600.43345022036,2,Farmer,Urban,314358.8439517637,120,Home repair,346.70425858727094,1.0,1042.8785646081205,5.563572584035131,1.0,BPL,Strong,0.82,1
Male,31,Single,Primary,21347.27855630632,0.0,1,Farmer,Urban,135241.90951376752,24,Agriculture,988.0766376849532,1.0,,,1.0,APL,Good,0.82,0
Female,31,Married,Primary,4114.792690295027,3047.2296432227686,1,Self-employed,Rural,47012.352985918274,120,Agriculture,266.8477969909303,1.0,82.58796300012315,4.263944999661925,1.0,BPL,None,,0
Female,57,Married,Graduate,6738.521634128793,4452.033427731451,2,Self-employed,Rural,98843.9822801705,36,Agriculture,474.3110912481678,,123.16644190717983,2.1545632123497254,1.0,APL,None,,0
Female,37,Married,Primary,13650.191933739985,0.0,2,Salaried,Rural,70956.08148797989,12,Agriculture,433.2953986787225,1.0,364.40935695663273,3.7968682117812906,1.0,,None,0.95,1
Male,53,Single,No formal education,14918.855254241349,7431.973372338235,3,Self-employed,Semi-urban,105271.89144286794,36,Business,737.0235842102717,1.0,243.2774829837499,,0.8,APL,Moderate,,0
Male,18,Married,Secondary,45683.27389950563,0.0,3,Salaried,Semi-urban,915960.7856811621,48,Business,2332.9686785524054,1.0,930.6876233555116,,0.5,APL,Moderate,0.62,0
Male,18,Married,Secondary,11548.041802098074,5878.46478162013,2,Self-employed,Rural,253084.23814752666,36,Medical,643.7881912171645,0.2,,3.358546115617452,0.8,APL,None,,0
Male,27,Married,Graduate,6864.629510895974,3746.0882425513746,3,Farmer,Rural,106613.19129846348,12,Marriage,546.864405988732,1.0,112.03317551512774,4.8292865078439124,1.0,BPL,None,,0
Male,39,Single,Graduate,34624.27145371838,13471.066894477639,1,Daily wage,Urban,885854.522727073,84,Business,436.3069470520125,0.2,699.2374913778394,,,BPL,None,0.95,0
Male,30,Married,Primary,4631.287864360003,2808.939892566309,2,Self-employed,Rural,129602.37573021518,36,Education,463.98328458540584,0.5,,7.584356447894871,1.0,BPL,Weak,0.35,0
Female,30,Married,Graduate,12717.378039947978,4815.8202741232335,5,Self-employed,Rural,306881.2900728001,60,Medical,,,302.1613337953463,3.85468453299608,1.0,BPL,None,0.95,0
Female,18,Single,Secondary,20474.59150802641,11901.348660805988,2,Self-employed,Rural,344301.9809257545,12,Marriage,316.1235238802109,1.0,361.110314891797,3.443993006295305,1.0,BPL,None,0.95,0
Female,40,Married,Graduate,21932.262661227458,0.0,3,Farmer,Semi-urban,320010.1917404477,48,Medical,933.2711017089337,0.8,366.10869797949226,1.4957096125491596,1.0,APL,Strong,0.95,0
Male,24,Married,Secondary,3189.7315514284264,1104.722846887467,0,Self-employed,Rural,77398.81165188873,12,Home repair,552.8320812671764,0.5,103.35569352400398,,1.0,BPL,Weak,0.95,0
Female,28,Divorced,Secondary,23108.116779505686,0.0,5,Self-employed,Rural,188086.02499977758,84,Medical,342.09517633443164,1.0,460.3540024161278,3.5058330225928866,0.5,BPL,Good,0.82,0
Female,50,Married,No formal education,5875.534781025406,0.0,2,Farmer,Semi-urban,130810.03605871939,84,Medical,66.34332486733248,,175.25821001890444,,0.5,APL,None,0.95,0
Female,37,Married,Graduate,11538.703510847654,0.0,2,Daily wage,Rural,243424.85627733788,48,Agriculture,305.77811744994926,0.8,317.49738780148937,3.8090539262706162,0.8,BPL,None,,0
Female,31,Divorced,Graduate,13197.838645592288,0.0,3,Farmer,Rural,384135.8727644492,12,Medical,611.2941587262119,1.0,311.2518278290021,2.814944795575638,,,None,,0
Male,60,Married,Secondary,26927.625206482277,14383.980911628165,1,Self-employed,Rural,404544.4428760659,84,Home repair,1458.7524707446119,0.8,587.2227514606491,,0.8,APL,Good,0.95,0
Female,36,Single,Secondary,15455.647399739366,8424.821453267023,2,Salaried,Urban,165261.60081739098,24,Marriage,544.9750272642407,1.0,217.48445221216141,2.184714644379251,0.8,APL,None,,0
Male,30,Married,Graduate,4803.749347731353,2869.940927573784,4,Salaried,Rural,120029.99865103184,60,Home repair,436.27860120845736,0.5,78.0823324480004,7.825621778683926,,BPL,None,0.95,0
Male,18,Divorced,Primary,13344.393478569724,0.0,3,Salaried,Semi-urban,227490.79107499996,36,Agriculture,,1.0,259.630059132298,,1.0,,None,0.35,0
Female,34,Married,Graduate,14766.1640272431,10202.65587279141,0,Self-employed,Semi-urban,203975.66199604268,120,Medical,,0.8,317.37902708943176,5.007467181246488,1.0,BPL,Weak,0.95,0
Female,46,Married,Graduate,6418.314624132208,0.0,2,Self-employed,Rural,75111.41540018006,24,Agriculture,,0.5,157.30622476546438,,,BPL,Good,,0
Male,48,Single,Secondary,13456.985384380518,0.0,1,Daily wage,Rural,358436.7045640482,48,Medical,,0.8,207.5374647081167,6.629148214948735,1.0,BPL,None,,1
Male,51,Married,Secondary,128339.34065168406,58091.20749610863,5,Salaried,Urban,2000000.0,48,Agriculture,6740.006155741572,1.0,2554.3173931721035,,1.0,APL,Good,0.95,0
Male,33,Married,Secondary,3000.0,1885.6367868510715,3,Salaried,Rural,51437.96668283052,48,Agriculture,394.76819120881646,0.2,50.0,5.237625316056096,,BPL,None,0.95,0
Male,69,Married,Secondary,19466.662688761975,10195.12870239992,3,Daily wage,Semi-urban,98357.66821985047,48,Education,985.9999797755172,1.0,339.8254868596318,1.0622199119724085,1.0,,None,0.95,1
Female,33,Single,Graduate,8888.377412531961,6588.11352571337,4,Salaried,Rural,134816.83297318436,120,Business,,0.2,180.12294292316386,3.3775029274930524,1.0,,Good,,0
Female,40,Single,Secondary,20805.639834674246,0.0,4,Farmer,Rural,134822.14877113616,48,Agriculture,201.56704504774888,0.2,438.17833734135615,4.127534423700654,0.8,BPL,None,,1
Female,24,Married,No formal education,18515.38495569329,0.0,2,Daily wage,Urban,137951.47010925424,48,Marriage,820.0297278331103,0.8,,3.8916200068538016,1.0,APL,Moderate,0.95,0
Female,18,Married,Secondary,6162.745700553447,0.0,3,Farmer,Rural,157572.0570677898,60,Marriage,385.27172194329034,0.2,217.0107138065157,,1.0,BPL,Weak,0.82,0
Male,50,Single,Post-graduate,11454.120573424163,0.0,2,Salaried,Semi-urban,131755.46536626545,84,Agriculture,912.352990464801,1.0,127.75804051413168,,1.0,APL,None,,0
Male,50,Single,Post-graduate,15872.49947307827,0.0,2,Daily wage,Semi-urban,393791.27814882126,24,Medical,952.8486950779327,0.8,341.04257325353325,,,APL,None,0.82,1
Male,31,Married,Graduate,48766.4313020094,19881.342662840307,0,Self-employed,Semi-urban,716183.1254737689,120,Home repair,2247.534903687665,0.8,985.5742947662837,3.0103578998942226,1.0,APL,None,,0
Male,34,Married,Secondary,15261.401288057372,11379.471277865412,2,Salaried,Rural,270149.77094538056,36,Medical,721.8507266469546,0.5,264.306960042334,,,APL,Strong,0.82,0
Male,55,Married,Secondary,28554.558361133684,21480.40242696864,3,Farmer,Urban,607395.3442757914,24,Business,1525.847383032931,0.5,646.785578844878,2.3673518526375847,0.2,APL,None,0.82,0
Female,41,Single,Primary,37045.55566541573,0.0,2,Farmer,Semi-urban,385174.46818349895,24,Marriage,1874.1973267623232,1.0,780.2995496393501,2.395796238484566,,,Moderate,,0
Female,52,Single,Secondary,7015.2418984123415,5294.25735693339,4,Salaried,Semi-urban,43296.39312523865,48,Agriculture,72.0584669048236,0.8,174.54811212055887,,1.0,APL,None,,1
Female,38,Single,No formal education,19101.93469100272,0.0,5,Self-employed,Semi-urban,296011.94840217277,48,Education,1131.2388625491096,0.5,520.0733589768407,3.9974173836266997,1.0,APL,None,0.95,0
Male,42,Married,Primary,11879.624836070443,0.0,1,Daily wage,Urban,120610.31253634191,24,Agriculture,655.0380328487641,0.8,212.2235386257995,3.531209121905578,,,None,,0
Other,37,Widowed,Graduate,3010.631381172957,0.0,3,Farmer,Rural,45015.87947604964,84,Education,288.56475946297866,,50.0,3.222561263463779,,APL,Moderate,,0
Male,31,Married,No formal education,23511.568508126762,0.0,4,Self-employed,Urban,365571.38693714445,60,Agriculture,1428.9173779835778,0.2,443.16796674946204,3.831823075621387,1.0,APL,None,0.82,0
Female,52,Married,Graduate,5288.979099622938,0.0,1,Self-employed,Semi-urban,140871.20575248066,84,Education,135.449600937549,1.0,69.88263271891263,3.3884514101146594,0.8,APL,Strong,0.95,0
Female,26,Single,Graduate,20837.938682905937,11094.106228840974,0,Self-employed,Semi-urban,384409.89011556463,48,Agriculture,1275.7907234043828,1.0,294.2294879017222,3.2999908121816968,1.0,,Moderate,0.62,0
Female,54,Single,Post-graduate,34161.47334207959,23971.90661668087,7,Self-employed,Urban,607260.5764495747,120,Home repair,1676.2824689784618,0.2,,3.924123695400601,1.0,,None,,0
Male,49,Married,Primary,14421.262935444163,0.0,1,Self-employed,Rural,326806.8618355835,84,Marriage,604.6280942236905,1.0,247.52621104592214,3.5304424170252515,0.8,APL,None,0.95,0
Male,29,Married,No formal education,19919.343515955345,15136.846305797684,2,Self-employed,Semi-urban,508987.1082630766,120,Home repair,1116.4099777787346,,,1.0353706922593637,0.8,,None,0.95,0
Female,49,Married,No formal education,10787.668685091601,0.0,4,Farmer,Rural,243906.12835974756,84,Marriage,271.4834900151431,1.0,98.73477297861331,3.0973581580680314,,APL,None,,0
